Date,Open,High,Low,Close,Volume,Ticker
2023-07-11,187.53046059023825,187.66925393721883,184.99251645839882,186.4597625732422,46638100,AAPL
2023-07-12,188.04597194874682,190.04857465553215,186.84640410814296,188.1352081298828,60750200,AAPL
2023-07-13,188.85892606758472,189.54298444064506,188.14512734155142,188.89857482910156,41342300,AAPL
2023-07-14,188.59122781892412,189.53304086059518,187.99640569502964,189.04727172851562,41573900,AAPL
2023-07-17,190.24684079775338,192.64600663390738,190.15761974766676,192.31884765625,50520200,AAPL
2023-07-18,191.6843800124933,192.65593350366643,190.76238369122416,192.06109619140625,48353800,AAPL
2023-07-19,191.4365103758755,196.52230675519328,190.99037488225764,193.41928100585938,80507300,AAPL
2023-07-20,193.40936968617578,194.77748634801802,190.84168518874347,191.4662628173828,59581200,AAPL
2023-07-21,192.42787949536395,193.29037980606682,189.58259359421706,190.28648376464844,71917800,AAPL
2023-07-24,191.74382595603396,193.2309038397432,190.59381542873754,191.08950805664062,45377800,AAPL
2023-07-25,191.6645160361698,192.76495429080137,191.25804444496833,191.95201110839844,37283200,AAPL
2023-07-26,192.0015807949404,193.95461096026835,191.65460503159764,192.82443237304688,47471900,AAPL
2023-07-27,194.33134751765755,195.50117489112708,190.89123937354253,191.5554656982422,47460200,AAPL
2023-07-28,192.99299467254062,194.93611671931453,192.46756161890426,194.14300537109375,48291400,AAPL
2023-07-31,194.37098975201062,194.79729327585247,193.5778785263088,194.75762939453125,38824100,AAPL
2023-08-01,194.5494738750641,195.03524303340677,193.5977372471017,193.92489624023438,35175100,AAPL
2023-08-02,193.3597894476311,193.4985827896997,190.1972829299724,190.92098999023438,50389300,AAPL
2023-08-03,189.91968024316816,190.71277634396813,189.047256379482,189.5231170654297,61235200,AAPL
2023-08-04,183.92181504025928,185.76579240309633,180.35282171627148,180.42222595214844,115799700,AAPL
2023-08-07,180.56102321579414,181.5524085909385,175.82220233279125,177.3092803955078,97576100,AAPL
2023-08-08,178.14203038384454,178.71703568412062,176.05020675575068,178.25108337402344,67823000,AAPL
2023-08-09,179.31184291731705,179.37132361114365,175.48509529864398,176.65493774414062,60378500,AAPL
2023-08-10,177.93384562444598,179.1929093058464,176.07005137717866,176.43685913085938,54686900,AAPL
2023-08-11,176.02984778529373,177.32037701982404,175.26544597344693,176.4964141845703,51988100,AAPL
2023-08-14,176.6751020557822,178.38258864969947,176.01990054114177,178.15426635742188,43675600,AAPL
2023-08-15,177.5784931204611,178.17411849604412,175.7618061867858,176.1588897705078,43622600,AAPL
2023-08-16,175.84121662599503,177.24094603057796,175.2157956243564,175.28529357910156,46964900,AAPL
2023-08-17,175.85113106656488,176.2184341041098,172.21775754332145,172.73397827148438,66062900,AAPL
2023-08-18,171.04636032936088,173.82599075554495,170.70883778094841,173.22042846679688,61114200,AAPL
2023-08-21,173.79620604217206,174.84849110751958,172.47588124297116,174.5605926513672,46311900,AAPL
2023-08-22,175.77172944077836,176.38721354501158,174.96762533098521,175.94049072265625,42084200,AAPL
2023-08-23,177.2210964343875,180.22904900558675,177.03247644679308,179.8021697998047,52722800,AAPL
2023-08-24,179.35547499475715,179.78235426712118,174.72937670082027,175.09669494628906,54945800,AAPL
2023-08-25,176.08940889849805,177.84651968096887,174.54076169805765,177.31045532226562,51449600,AAPL
2023-08-28,178.77968881089737,179.27605088665493,177.25090028258217,178.87896728515625,43820700,AAPL
2023-08-29,178.39251118833664,183.55467328918405,178.19396940518234,182.7803497314453,53003900,AAPL
2023-08-30,183.59439418869403,186.48322490340712,183.39585240180426,186.28466796875,60813900,AAPL
2023-08-31,186.47328650618994,187.7439721096439,186.11590523348306,186.50306701660156,60794500,AAPL
2023-09-01,188.11129296200212,188.53815704908098,186.91009015003394,188.08151245117188,45732600,AAPL
2023-09-05,186.91009674606673,188.59772472633045,186.24497340110617,188.31976318359375,45280000,AAPL
2023-09-06,187.02920802693,187.47594597496703,180.14963751857883,181.57916259765625,81755800,AAPL
2023-09-07,173.90539355501954,176.91336139268128,172.27732670257566,176.26808166503906,112488800,AAPL
2023-09-08,177.05235186894313,178.9285998393183,176.4964136407334,176.88357543945312,65551300,AAPL
2023-09-11,178.7598181226865,178.98814040153138,176.0496706936909,178.0549774169922,58953100,AAPL
2023-09-12,178.18404991763566,178.81939272059032,173.5480302988034,175.0172576904297,90370200,AAPL
2023-09-13,175.22571224634177,176.00997270905043,172.71412167424248,172.9424591064453,84267900,AAPL
2023-09-14,172.73400399416633,174.81873079113439,172.31706166432645,174.4613494873047,60895800,AAPL
2023-09-15,175.1959388893145,175.2157976120051,172.55530438661506,173.73663330078125,109205100,AAPL
2023-09-18,175.19594549627539,178.07485448429676,174.8882034479176,176.67510986328125,67257600,AAPL
2023-09-19,176.22837977645918,178.32302815377042,175.84121799808253,177.76710510253906,51826900,AAPL
2023-09-20,177.95570880879336,178.3925098170354,174.1237933470795,174.21315002441406,58436200,AAPL
2023-09-21,173.27997365508898,175.0172406192522,172.5949916855764,172.6644744873047,63047900,AAPL
2023-09-22,173.39911221131908,175.79158086544706,172.7836281326413,173.5182342529297,56725400,AAPL
2023-09-25,172.93251742028295,175.6823671360894,172.88287819083024,174.79884338378906,46172700,AAPL
2023-09-26,173.54802313417602,173.92524796713502,170.41101154694528,170.70883178710938,64588900,AAPL
2023-09-27,171.36402481079512,171.78096710415326,167.8200077433672,169.18995666503906,66921800,AAPL
2023-09-28,168.1078907839796,170.77832096236608,166.40040416763804,169.4480743408203,56294400,AAPL
2023-09-29,170.76839850543928,171.81076180692196,169.10061419351356,169.96429443359375,51814200,AAPL
2023-10-02,169.97421860938772,173.03181060107437,169.6863201427267,172.48580932617188,52164500,AAPL
2023-10-03,171.0066491138284,172.366691440067,169.57713912474932,171.1456298828125,49594600,AAPL
2023-10-04,169.84514590084152,172.9424550881848,169.72602386786275,172.39645385742188,53020300,AAPL
2023-10-05,172.52548327025463,174.1734086117574,171.42355911392025,173.63734436035156,48527900,AAPL
2023-10-06,172.53543905358532,176.69495515352654,171.91993985589522,176.19859313964844,57224100,AAPL
2023-10-09,175.52353680032698,177.74724412480685,174.52089096334598,177.68768310546875,42390800,AAPL
2023-10-10,176.80414247485348,178.41235043494368,176.65522479291874,177.09202575683594,43698000,AAPL
2023-10-11,176.90342620076967,178.54143000452555,176.30780084757703,178.49179077148438,47551100,AAPL
2023-10-12,178.759844529376,181.01331743803624,177.73732472140046,179.3951873779297,56743100,AAPL
2023-10-13,180.10001451689263,180.60629838312414,176.84388049788197,177.54872131347656,51427100,AAPL
2023-10-16,175.46397958471027,177.7770284883398,175.22572035442593,177.41964721679688,52517000,AAPL
2023-10-17,175.36472188998187,177.12184794550885,173.52819122938874,175.861083984375,57549400,AAPL
2023-10-18,174.30248985254676,176.28793794498117,173.83590833900334,174.5605926513672,54764400,AAPL
2023-10-19,174.75914678442408,176.54605322348112,173.91534037415258,174.18338012695312,59302900,AAPL
2023-10-20,174.03445888939677,174.14365914589465,171.38388737014972,171.6221466064453,64189300,AAPL
2023-10-23,169.66648220683237,172.7439178760632,168.69360166729962,171.74127197265625,55980100,AAPL
2023-10-24,171.7909082758531,172.4063923696406,170.20254365913797,172.17807006835938,43816600,AAPL
2023-10-25,170.62942613878033,171.80083332633419,169.4083645680371,169.8551025390625,57157000,AAPL
2023-10-26,169.13038017633548,170.13304109397222,164.46458048468762,165.6757049560547,70625300,AAPL
2023-10-27,165.69556669674958,167.73065392902063,165.61614695891157,166.99603271484375,58499100,AAPL
2023-10-30,167.79021577395145,169.92456632823416,167.6412980843576,169.05096435546875,51131000,AAPL
2023-10-31,168.11782995408234,169.6565401685357,166.67836791176023,169.52749633789062,44846000,AAPL
2023-11-01,169.75581666227828,172.9623111800798,168.88221462983017,172.70420837402344,56934900,AAPL
2023-11-02,174.2429278242073,176.48647870246754,174.18336680542194,176.27801513671875,77334800,AAPL
2023-11-03,172.97223177840408,175.53346146527645,172.08870804185926,175.36468505859375,79763700,AAPL
2023-11-06,175.09667927913767,178.1244756256995,174.92791800211177,177.92593383789062,63841300,AAPL
2023-11-07,177.87629469765844,181.1125849169399,177.66783112206795,180.49710083007812,70530000,AAPL
2023-11-08,181.02323134779837,182.1152186825965,180.26875139702054,181.55929565429688,49340300,AAPL
2023-11-09,181.62882604582998,182.78037460393284,180.48718412874734,181.08282470703125,53763500,AAPL
2023-11-10,182.87206148972973,185.4565506612299,182.43468499907056,185.2875518798828,66133400,AAPL
2023-11-13,184.71099921820172,184.9197374055116,183.11060738869827,183.69708251953125,43627500,AAPL
2023-11-14,186.57977766288278,186.98733436699092,185.1881391216873,186.3213348388672,60108400,AAPL
2023-11-15,186.72889062449767,188.3690371233907,186.65930111391893,186.88792419433594,53790500,AAPL
2023-11-16,188.43864070160558,189.82034448090351,187.52411797622008,188.5778045654297,54412900,AAPL
2023-11-17,189.11459313033544,189.24382214751304,187.4446266055401,188.5579376220703,50922700,AAPL
2023-11-20,188.75671623264228,190.76466491067268,188.7467813740569,190.30740356445312,46505100,AAPL
2023-11-21,190.26765186097265,190.37699597796984,188.60762038854105,189.5022430419922,38134500,AAPL
2023-11-22,190.34717704028523,191.77857025832532,189.6911123355231,190.16824340820312,39617700,AAPL
2023-11-24,189.73086532541635,189.76068506922263,188.1205384889839,188.83624267578125,24048300,AAPL
2023-11-27,188.78653185384877,189.53205575999598,187.77261509452617,188.6573028564453,40552600,AAPL
2023-11-28,188.64737693705334,189.9396214691522,188.26963995303524,189.263671875,38415400,AAPL
2023-11-29,189.7607054145589,190.9436059381113,187.84223090795535,188.23983764648438,43014200,AAPL
2023-11-30,188.70701635554832,189.1841625986753,187.06686975200412,188.8163604736328,48794400,AAPL
2023-12-01,189.19409067360718,190.41674564636727,188.10064953196948,190.09866333007812,45679300,AAPL
2023-12-04,188.84615900557424,188.9157485127765,186.33125973984195,188.2994384765625,43389500,AAPL
2023-12-05,189.07482149235318,193.23980256929687,189.0449865799245,192.26565551757812,66628400,AAPL
2023-12-06,193.28950362567244,193.5976510937421,190.9634725753497,191.17222595214844,41089700,AAPL
2023-12-07,192.4744158469115,193.83623479668313,192.43464607405332,193.110595703125,47477700,AAPL
2023-12-08,193.04100943397142,194.82033519008485,192.5141736926634,194.54200744628906,53377300,AAPL
2023-12-11,191.9575100014726,192.33524699521988,190.27759358324766,192.02708435058594,60943700,AAPL
2023-12-12,191.92769665062553,193.5579084922386,190.5758125501861,193.5479736328125,52696900,AAPL
2023-12-13,193.92569758224516,196.81833431777545,193.6871396116279,196.77857971191406,70404200,AAPL
2023-12-14,196.83821410318075,198.4286561477334,194.9893140401918,196.92767333984375,66831600,AAPL
2023-12-15,196.3511298862745,197.2159328291742,195.82429416614897,196.39089965820312,128256700,AAPL
2023-12-18,194.91972010314345,195.45650584640038,193.22986883323685,194.72091674804688,55751900,AAPL
2023-12-19,194.98931995291727,195.77459855586707,194.72092706706565,195.76466369628906,40714100,AAPL
2023-12-20,195.72488988877126,196.50023361616374,193.66725158691406,193.66725158691406,52242800,AAPL
2023-12-21,194.9296507492267,195.90379770975298,192.34516188676014,193.5181121826172,46482500,AAPL
2023-12-22,194.01515250091973,194.24379077463595,191.8183503425399,192.44459533691406,37122800,AAPL
2023-12-26,192.45451309255571,192.73284080582573,191.67916943877162,191.89785766601562,28919300,AAPL
2023-12-27,191.34120389827206,192.3451706464339,189.94955015213438,191.99725341796875,48087700,AAPL
2023-12-28,192.98135331561093,193.49825415286705,192.01714115491455,192.42469787597656,34049900,AAPL
2023-12-29,192.7427850763616,193.23980104114617,190.58573760932344,191.38096618652344,42628800,AAPL
2024-01-02,186.03307200647276,187.31538170646215,182.79253333369908,184.53208923339844,82488700,AAPL
2024-01-03,183.1205708792931,184.77066759112085,182.3352771284137,183.150390625,58414500,AAPL
2024-01-04,181.06291404030495,181.99730650228184,179.80050438167336,180.82435607910156,71983600,AAPL
2024-01-05,180.90387243418792,181.6692660827433,179.09472708075188,180.09869384765625,62303300,AAPL
2024-01-08,181.0032684531674,184.49233019548157,180.41679326133186,184.4525604248047,59144500,AAPL
2024-01-09,182.8223597284498,184.04501481546237,181.63945924679223,184.0350799560547,42841800,AAPL
2024-01-10,183.24979649333252,185.2875498615879,182.82235486658107,185.0788116455078,46792900,AAPL
2024-01-11,185.42671870400414,185.93368472067908,182.52414714521402,184.48239135742188,49128400,AAPL
2024-01-12,184.94958867585868,185.62553831277884,184.08478570270393,184.8104248046875,40444700,AAPL
2024-01-16,181.07284484780743,183.16030262539027,179.85017475552078,182.53407287597656,65603000,AAPL
2024-01-17,180.18816351220838,181.83824490899738,179.22395137316974,181.58973693847656,47317400,AAPL
2024-01-18,184.979392426226,188.01119275141858,184.72094959289208,187.50424194335938,78005800,AAPL
2024-01-19,188.20007624137466,190.8044351704297,187.693125392904,190.41676330566406,68741000,AAPL
2024-01-22,191.15232686866392,194.16424214625192,191.1125571009308,192.7328338623047,60133900,AAPL
2024-01-23,193.8561183903394,194.58175747905844,192.67321792314553,194.01515197753906,42355600,AAPL
2024-01-24,194.25371040083746,195.20798769039715,193.18015413797895,193.33920288085938,53631300,AAPL
2024-01-25,194.0549212884663,195.0986578845498,191.95751323703675,193.0111846923828,54822100,AAPL
2024-01-26,193.1106022428928,193.59766821896898,190.7945058465033,191.27163696289062,44594000,AAPL
2024-01-29,190.8640515837601,191.05292006360537,188.448561449459,190.58572387695312,47145600,AAPL
2024-01-30,189.80045678886228,190.65532484477694,186.35116482109103,186.91775512695312,55859400,AAPL
2024-01-31,185.92372797618197,185.98338263365994,183.24979478995033,183.2994842529297,55467800,AAPL
2024-02-01,182.8919601744576,185.83428651369454,182.7229765480854,185.7448272705078,64885400,AAPL
2024-02-02,178.78658786144558,186.21200777158808,178.18022776276848,184.7408447265625,102518000,AAPL
2024-02-05,187.02710222804,188.120543422021,184.73089088840356,186.55990600585938,69668800,AAPL
2024-02-06,185.74481710103248,188.18019242781668,185.6553578627436,188.17025756835938,43490800,AAPL
2024-02-07,189.5022571462235,189.9098139006124,187.48437342868021,188.27960205078125,53439000,AAPL
2024-02-08,188.25971226684047,188.40881099372643,186.23189374257132,187.19610595703125,40962000,AAPL
2024-02-09,187.76342165910924,189.09713578895716,187.1164824488784,187.96249389648438,45155200,AAPL
2024-02-12,187.53449778464588,187.78332288230948,185.91215328801408,186.2704620361328,41781900,AAPL
2024-02-13,184.89694454758455,185.33487911795885,182.64755610649428,184.1703643798828,56529500,AAPL
2024-02-14,184.44907598078342,184.65808055839094,181.5826059912504,183.28456115722656,54630500,AAPL
2024-02-15,182.68738521978767,183.62296999377594,180.4977274519665,182.9959259033203,65434500,AAPL
2024-02-16,182.5579699194549,183.981257173353,180.81619448303394,181.45318603515625,49701400,AAPL
2024-02-20,180.93564089848354,181.5726325042779,179.15405998428736,180.70672607421875,53665600,AAPL
2024-02-21,181.08494629412857,182.03047857973698,179.8109630738625,181.46316528320312,41529700,AAPL
2024-02-22,182.6177080564135,184.09076354210745,181.60251261136847,183.50352478027344,52292200,AAPL
2024-02-23,184.14051969682032,184.1703774935557,181.37358582743232,181.6622314453125,45119700,AAPL
2024-02-26,181.38355052297356,181.90109579673225,179.80101134340092,180.30862426757812,40867400,AAPL
2024-02-27,180.24888975946536,183.05562869813585,178.71611879819,181.77169799804688,54318900,AAPL
2024-02-28,181.6522565198894,182.25939032452453,179.28345207788615,180.5673828125,48953900,AAPL
2024-02-29,180.41808835882694,181.71198177710176,178.6862603817135,179.90052795410156,136682600,AAPL
2024-03-01,178.7061901764464,179.6815803178056,176.54639012704013,178.815673828125,73488000,AAPL
2024-03-04,175.3221528407019,176.0686281128373,172.9732433768994,174.277099609375,81510100,AAPL
2024-03-05,169.95748724050745,171.2314705105848,168.82284541599856,169.32049560546875,95132400,AAPL
2024-03-06,170.256065044738,170.43522699407845,167.88724549652,168.32518005371094,68587700,AAPL
2024-03-07,168.35505375316498,169.92763018116116,167.6981670423948,168.2057647705078,71765100,AAPL
2024-03-08,168.20576217934803,172.8836708711805,168.14604658720506,169.92762756347656,76114600,AAPL
2024-03-11,172.12725037151972,173.56048535052068,171.2414336396481,171.93814086914062,60139500,AAPL
2024-03-12,172.3362371923594,173.2121062975323,170.20629520329734,172.41586303710938,59825400,AAPL
2024-03-13,171.9580519129805,172.37607625258147,169.95748841772314,170.3257598876953,52488700,AAPL
2024-03-14,172.0973925529764,173.49080701178275,171.2414336176872,172.1869659423828,72913500,AAPL
2024-03-15,170.3655638276482,171.80874633789062,169.48969463541124,171.80874633789062,121664700,AAPL
2024-03-18,174.7448914522954,176.87483361469177,172.70452267737835,172.90357971191406,75604200,AAPL
2024-03-19,173.52064400091257,175.77997984762692,172.21680308785983,175.25247192382812,55215200,AAPL
2024-03-20,174.89417408943874,177.83030700683594,174.2671300256647,177.83030700683594,53423100,AAPL
2024-03-21,176.2179350177799,176.65586961417029,170.03711298613993,170.5646209716797,106181300,AAPL
2024-03-22,170.95279171103329,172.23673773536032,169.26078406375387,171.47035217285156,71106600,AAPL
2024-03-25,169.76839047714014,171.13194711675717,168.65364374159117,170.0470733642578,54288300,AAPL
2024-03-26,169.20106023000122,170.61438491064948,168.78303590364706,168.9124298095703,57388400,AAPL
2024-03-27,169.609133760084,172.78414425918754,169.31054062211945,172.49549865722656,60273300,AAPL
2024-03-28,170.94283813483634,171.4205780589011,169.70866021166748,170.67410278320312,65672700,AAPL
2024-04-01,170.38547862745995,170.4451942217802,168.68350825393796,169.23092651367188,46240500,AAPL
2024-04-02,168.28537106183597,168.54414366405445,167.43935975957754,168.04649353027344,49329500,AAPL
2024-04-03,167.99673277562965,169.8778497555363,167.78772821512752,168.85269165039062,47691700,AAPL
2024-04-04,169.48968886138192,171.11203328162168,168.026611328125,168.026611328125,53704400,AAPL
2024-04-05,168.79298281447828,169.5892261323792,168.15599119757314,168.7830352783203,42055200,AAPL
2024-04-08,168.23561647794648,168.40481571452685,167.4493358859462,167.65834045410156,37425500,AAPL
2024-04-09,167.90716183961618,169.2806811483862,167.55881583801002,168.8726043701172,42451200,AAPL
2024-04-10,168.0066808175879,168.2953112001811,166.32462100940634,166.99147033691406,49709300,AAPL
2024-04-11,167.54885233902874,174.63540094951088,167.36970557110288,174.2173614501953,91070300,AAPL
2024-04-12,173.44102962389059,177.52176704196785,173.39127675717174,175.72027587890625,101593300,AAPL
2024-04-15,174.53586805138283,175.7999037342719,171.68930847441092,171.87841796875,73531800,AAPL
2024-04-16,170.94284143183614,172.94338974194338,167.47920033817573,168.583984375,73711200,AAPL
2024-04-17,168.81289870293196,169.84800441976404,167.21046447753906,167.21046447753906,50901200,AAPL
2024-04-18,167.24032724180861,167.847461101441,165.7672868824189,166.25497436523438,43122900,AAPL
2024-04-19,165.42886837664992,165.6179626751691,163.30887389276177,164.22454833984375,67772100,AAPL
2024-04-22,164.74211969252124,166.47393259764522,163.9956444231876,165.06060791015625,48116400,AAPL
2024-04-23,164.57292762929356,166.26493527613894,164.1449405589347,166.11563110351562,49537800,AAPL
2024-04-24,165.75730653407012,168.50434510258808,165.42887079721268,168.2256622314453,48251800,AAPL
2024-04-25,168.73327450279362,169.80820075027214,167.3597550998357,169.09158325195312,50558300,AAPL
2024-04-26,169.081624768213,170.53475474394267,168.38490238817732,168.5043487548828,44838400,AAPL
2024-04-29,172.555222179483,175.20272483761752,172.28650201133235,172.6846160888672,68169400,AAPL
2024-04-30,172.51541154910535,174.1676137755898,169.20105955998108,169.52951049804688,65934800,AAPL
2024-05-01,168.78303163206596,171.89832652202932,168.31523926242042,168.5043487548828,50383100,AAPL
2024-05-02,171.69925171807526,172.60497864880503,170.08687006909776,172.21681213378906,94214900,AAPL
2024-05-03,185.7727942523785,186.12115543095717,181.80155578938326,182.51817321777344,163224100,AAPL
2024-05-06,181.4930249418685,183.3343214775735,179.5720873686165,180.8560333251953,78569700,AAPL
2024-05-07,182.58785409480518,184.0310366275269,180.46787458450643,181.54278564453125,77305800,AAPL
2024-05-08,181.9906634485607,182.20963072654146,180.5972339353124,181.8811798095703,45057100,AAPL
2024-05-09,181.70204263297254,183.792179594264,181.2541604804327,183.70260620117188,48983000,AAPL
2024-05-10,184.28063783698332,184.47000383075684,181.51992740382525,182.4368438720703,50759500,AAPL
2024-05-13,184.81883849593646,186.47328168344126,184.00157793065927,185.65602111816406,72044800,AAPL
2024-05-14,186.8819036535792,187.66926595480425,185.6659889969534,186.8021697998047,52393600,AAPL
2024-05-15,187.28058361009533,190.01139602124525,186.7423838683229,189.0845184326172,70400000,AAPL
2024-05-16,189.83199615864385,190.45989075478766,189.02471179656044,189.2041015625,52845200,AAPL
2024-05-17,188.87519880271202,190.17084727488813,188.54630236847427,189.23399353027344,41282900,AAPL
2024-05-20,188.69582178398366,191.27714266640717,188.37688635675946,190.40008544921875,44361300,AAPL
2024-05-21,190.44991454290118,192.08442053272114,190.28048580582154,191.70570373535156,42309400,AAPL
2024-05-22,191.625965130265,192.17412585880137,189.63266445026173,190.2605438232422,34648500,AAPL
2024-05-23,190.34027016979292,190.36020743395642,186.0048504863481,186.25401306152344,51005900,AAPL
2024-05-24,188.1875250894915,189.94162421863646,187.41012383078694,189.3436279296875,36294600,AAPL
2024-05-28,190.86848939299406,192.35350378297326,188.46657377923762,189.3535919189453,52280100,AAPL
2024-05-29,188.97487295416659,191.6060292626522,188.8752018363686,189.652587890625,53068000,AAPL
2024-05-30,190.12102272627732,191.53626445370173,189.99146851693155,190.6492462158203,49947900,AAPL
2024-05-31,190.79873376551856,191.92495345858123,189.2738600399137,191.60601806640625,75158300,AAPL
2024-06-03,192.25384615761888,194.33685694398167,191.8751293663799,193.38006591796875,50080500,AAPL
2024-06-04,193.98802704232938,194.66575720064256,192.38341934135104,193.69900512695312,47471400,AAPL
2024-06-05,194.74547082752238,196.24044634116564,194.2172473626493,195.21389770507812,54156800,AAPL
2024-06-06,195.03450583879902,195.84179017422778,193.5195930765027,193.82855224609375,41181800,AAPL
2024-06-07,193.99796669662618,196.28030430445062,193.48968053965237,196.23046875,53103900,AAPL
2024-06-10,196.24045118441725,196.63912045583442,191.5063619410421,192.47311401367188,97262100,AAPL
2024-06-11,193.00132161576843,206.46607669963058,192.9813995595946,206.4561004638672,172373300,AAPL
2024-06-12,206.67537368785207,219.46239922329934,206.20694681699416,212.35629272460938,198134300,AAPL
2024-06-13,214.0207098376566,216.02397164318222,210.89122822700367,213.5223846435547,97862700,AAPL
2024-06-14,213.13368913916617,214.44925972841028,210.59222763705992,211.7782440185547,70122700,AAPL
2024-06-17,212.65527993528355,218.21659070332575,212.0074632920053,215.94422912597656,93728300,AAPL
2024-06-18,216.86113841241473,217.89766325641614,212.28651711595563,213.5721893310547,79943300,AAPL
2024-06-20,213.21341001933183,213.5223844137921,208.15043943546107,208.97764587402344,86172500,AAPL
2024-06-21,209.6852627905662,211.18023828891836,206.41625091745033,206.79498291015625,246421400,AAPL
2024-06-24,207.02420349475855,211.98751777765062,205.89798377862786,207.4427947998047,80727000,AAPL
2024-06-25,208.44940858434205,210.67194975002218,207.91122410230182,208.36968994140625,56713900,AAPL
2024-06-26,210.79155216910215,214.1402980033581,209.9344322470105,212.5356903076172,66213200,AAPL
2024-06-27,213.97086306596705,215.01734896028734,211.6387049296034,213.38284301757812,49772700,AAPL
